
3	mineracao de dados e textos
3	modelagem e simulacao de processos
3	monitoracao e diagnostico
3	mudancas climaticas
3	neuroanatomia
3	neurociencia computacional
3	neurocomputacao
3	objetos de aprendizagem
3	oftalmologia
3	ontologia
3	operacao de sistemas eletricos de potencia
3	optica nao linear
3	optica quantica
3	otimizacao de estruturas
3	otimizacao de processos
3	paleontologia estratigrafica
3	plantas medicinais
3	politica de saude
3	previsao de series temporais
3	problemas tecnologicos da fusao controlada
3	processamento digital de imagem
3	processamento e analise de imagens
3	processos estocasticos especiais
3	processos psico fisiologicos
3	projetos de navios
3	propulsao de navios
3	proteomica
3	psicanalise
3	psicopedagogia
3	qualidade da energia
3	qualidade de servico
3	quimica bio inorganica
3	quimica da madeira
3	radiacao solar e terrestre
3	radiodifusao
3	recuperacao de imagens por conteudo
3	recuperacao de informacoes
3	redes e sistemas distribuidos
3	rejeitos de combustivel nuclear
3	ressonancia mag e relax na mat condens efeitos mosbauer corr ang pertubada
3	ressonancia magnetica nuclear
3	robotica inteligente
3	robotica movel inteligente
3	saneamento aplicado a saude do homem
3	saneamento rural
3	saude coletiva
3	seguranca em redes
3	simulacao computacional
3	sintaxe
3	sistemas colaborativos
3	sistemas de controle
3	sistemas de informacao e de apoio a decisao
3	sistemas de informacoes geograficas
3	sistemas de suporte a decisao
3	sistemas em tempo real
3	sistemas energeticos
3	sistemas hibridos inteligentes
3	sistemas nebulosos
3	sistemas para web
3	smart grid
3	soldagem de estruturas navais e oceanicos
3	sonologia
3	sustentabilidade
3	teoria da informacao
3	teoria do comercio internacional
3	teoria politica moderna
3	text mining
3	tomografia computadorizada
3	topologia das variedades
3	trabalho cooperativo apoiado por computador
3	treinamento de pessoal
3	treinamento desportivo
3	tv digital
3	visao artificial
3	visao robotica
2	acustica ambiental
2	acustica e vibracoes
2	administracao de tecnologia de informacao
2	agentes autonomos
2	agronegocios
2	agua
2	ajustamento de observacoes
2	algoritmos distribuidos
2	algoritmos evolutivos
2	ambiencia
2	ambiencia animal
2	ambientes de desenvolvimento de software
2	ambientes virtuais para apoio a aprendizagem
2	analise de impactos produzidos por sistemas energeticos
2	analise de redes sociais
2	analise de risco
2	analise de sobrevivencia
2	analise de sobrevivencia e confiabilidade
2	analise envoltoria de dados
2	analise por injecao em fluxo
2	analise regional
2	analises clinicas
2	anatomia patologia animal
2	aplicacoes distribuidas
2	apoio multicriterio a decisao
2	aprendizado estatistico
2	aprendizagem artificial
2	aprendizagem automatica
2	aprendizagem organizacional
2	aproveitamento de residuos
2	arte computacional
2	aspectos fisico ambientais do planejamento urbano e regional
2	astronomia dinamica
2	astronomia espacial
2	atencao farmaceutica
2	aterramentos eletricos
2	auditoria contabil
2	automacao agricola
2	avaliacao de politicas publicas
2	avaliacao de programas
2	avaliacao de servicos de saude
2	balanco de pagamentos financas internacionais
2	bibliotecas digitais
2	bioclimatologia animal
2	biodireito
2	biologia da conservacao
2	biologia da polinizacao
2	biologia molecular computacional
2	biomateriais
2	business intelligence
2	calculo de campos eletromagneticos
2	calculo diferencial e integral
2	caracterizacao de materiais
2	cartografia geotecnica
2	catalise
2	celulas solares
2	ciencia e tecnologia
2	ciencias cognitivas
2	circuitos integrados
2	cirurgia do trauma
2	cirurgia oncologica
2	cirurgia plastica e restauradora
2	cirurgia toraxica
2	cirurgia traumatologica
2	classes sociais e grupos de interesse
2	clinica cirurgica animal
2	clinica psicanalitica
2	codificacao de canal
2	cogeracao
2	comercio eletronico
2	complexidade computacional
2	comportamento organizacional
2	comportamento verbal
2	compostos organo metalicos
2	computabilidade
2	computacao afetiva
2	computacao aplicada
2	computacao bio inspirada
2	computacao cientifica
2	computacao em grades
2	computacao em imagens medicas
2	computacao forense
2	computacao natural
2	computacao paralela e distribuida
2	computacao reconfiguravel
2	computacao ubiqua e pervasiva
2	computational intelligence
2	comunicacao digital
2	comunicacoes moveis
2	confiabilidade de sistemas
2	confiabilidade estrutural
2	conforto ambiental
2	conjuntos
2	contabilidade de custos
2	contabilidade financeira
2	controle
2	controle de gestao
2	controle de maquinas eletricas
2	controle de sistemas
2	controle e automacao
2	controle e robotica
2	controle motor
2	controle populacional de animais
2	controle preditivo
2	controle robusto
2	conversores cc cc
2	critica da arte
2	cultura organizacional
2	cultura politica
2	custos
2	data warehouse
2	datamining
2	decisao multicriterio
2	dermatologia
2	descoberta de conhecimento em banco de dados
2	descoberta de conhecimento em textos
2	desenho racional de compostos prototipos farmacos
2	desenvolvimento de produtos
2	desenvolvimento dirigido por modelos
2	desenvolvimento distribuido de software
2	desenvolvimento web
2	diagnostico bucal
2	dimensionamento de jazidas
2	dinamica de fluidos computacional
2	dinamica molecular
2	direito autoral
2	direito de informatica
2	direito eleitoral
2	direito empresarial
2	direito internacional
2	direito internacional ambiental
2	direito processual do trabalho
2	direito virtual
2	dispositivos opticos
2	distribuicao espacial urbana
2	disturbios psicossomaticos
2	docencia
2	ecologia aplicada a engenharia sanitaria
2	ecologia de paisagens
2	econofisica
2	econometria
2	economia ambiental
2	economia geral
2	educacao a distancia e informatica na educacao
2	educacao em computacao
2	educacao em saude
2	educacao indigena
2	educacao infantil
2	educacao rural
2	eletrencefalografia
2	eletromagnetismo computacional
2	eletrometalurgia
2	eletronica embarcada
2	embalagens de produtos alimentares
2	energia
2	energia das ondas e mares
2	energia solar termica
2	energias renovaveis
2	enfermagem em terapia intensiva
2	engenharia ambiental
2	engenharia de producao
2	engenharia de software experimental
2	engenharia de tecidos
2	engenharia de usabilidade
2	ensino da matematica
2	ensino de linguas
2	ensino de matematica
2	entretenimento digital
2	envelhecimento
2	epidemiologia clinica
2	epileptologia
2	epistemologia
2	equilibrio de fases
2	ergonomia florestal
2	escalonamento de processos
2	escalonamento de tarefas
2	espectrometria de massas
2	espectroscopia no infravermelho proximo
2	estabilidade de tensao
2	estatistica bayesiana
2	estatistica socio economica
2	estrategia organizacional
2	estrutura e transformacao do estado
2	estudos de genero
2	estudos naturalisticos do comportamento animal
2	etnicidade
2	etnomatematica
2	evolucao
2	expressao genica
2	extracao e transformacao de materiais
2	fenomenologia nuclear
2	fertilizantes
2	filosofia da ciencia
2	filosofia da mente
2	financas computacionais
2	fisica computacional
2	fisica experimental de altas energias
2	fisiologia de plantas forrageiras
2	flutuacoes ciclicas e projecoes economicas
2	fonetica
2	formacao de conceitos e solucao de problemas
2	fotoquimica organica
2	fruticultura
2	fundicao
